100
0.000000000000000000e+00 9.717035132633007333e-01
1.379184139084196556e-02 9.708294906468905028e-01
2.758368278168393112e-02 9.695256790548825165e-01
4.137552417252589321e-02 9.675660246854688173e-01
5.516736556336786224e-02 9.648757710436165480e-01
6.895920695420983126e-02 9.614291480832342085e-01
8.275104834505178641e-02 9.572164135936913620e-01
9.654288973589375544e-02 9.522330106322806076e-01
1.103347311267357245e-01 9.464738885737644658e-01
1.241265725175776935e-01 9.399307505713176969e-01
1.379184139084196625e-01 9.325964990275839028e-01
1.517102552992616316e-01 9.244744611993147565e-01
1.655020966901035728e-01 9.155871891059068624e-01
1.792939380809455419e-01 9.059826416262807269e-01
1.930857794717875109e-01 8.957361171878088779e-01
2.068776208626294799e-01 8.849473289870863901e-01
2.206694622534714489e-01 8.737314482665718973e-01
2.344613036443134180e-01 8.622027493528734432e-01
2.482531450351553870e-01 8.504588971743350934e-01
2.620449864259973283e-01 8.385801188625119362e-01
2.758368278168393251e-01 8.266378533396692152e-01
2.896286692076812663e-01 8.146978045406660929e-01
3.034205105985232631e-01 8.028176010614764824e-01
3.172123519893652044e-01 7.910441777765351290e-01
3.310041933802071457e-01 7.794123314373107014e-01
3.447960347710491424e-01 7.679449427359824609e-01
3.585878761618910837e-01 7.566543121411977157e-01
3.723797175527330805e-01 7.455426876805726355e-01
3.861715589435750218e-01 7.345988369109921479e-01
3.999634003344170186e-01 7.237945123458073837e-01
4.137552417252589598e-01 7.130882920193357677e-01
4.275470831161009566e-01 7.024320580274349135e-01
4.413389245069428979e-01 6.917730592406362566e-01
4.551307658977848392e-01 6.810546257433895967e-01
4.689226072886268359e-01 6.702188322542487198e-01
4.827144486794687772e-01 6.592088736409225103e-01
4.965062900703107740e-01 6.479711761345352539e-01
5.102981314611527708e-01 6.364616661702644507e-01
5.240899728519946565e-01 6.246524889465480124e-01
5.378818142428366533e-01 6.125299705475523160e-01
5.516736556336786501e-01 6.000869084503054340e-01
5.654654970245205359e-01 5.873170860731704579e-01
5.792573384153625327e-01 5.742138896647306368e-01
5.930491798062045294e-01 5.607715648570494871e-01
6.068410211970465262e-01 5.469839360014405738e-01
6.206328625878884120e-01 5.328389959727675151e-01
6.344247039787304088e-01 5.183142586100815130e-01
6.482165453695724056e-01 5.033769918357282602e-01
6.620083867604142913e-01 4.879915978273291488e-01
6.758002281512562881e-01 4.721312578012039074e-01
6.895920695420982849e-01 4.557885306070805220e-01
7.033839109329402817e-01 4.389797558906831099e-01
7.171757523237821674e-01 4.217410111733017053e-01
7.309675937146241642e-01 4.041243468166697550e-01
7.447594351054661610e-01 3.861986159752582859e-01
7.585512764963081578e-01 3.680473593892688022e-01
7.723431178871500435e-01 3.497606537490544065e-01
7.861349592779920403e-01 3.314241962579460576e-01
7.999268006688340371e-01 3.131109335187954312e-01
8.137186420596759229e-01 2.948798023578758087e-01
8.275104834505179197e-01 2.767781988646072500e-01
8.413023248413599164e-01 2.588428864863962509e-01
8.550941662322019132e-01 2.410992560287668063e-01
8.688860076230437990e-01 2.235599982618554638e-01
8.826778490138857958e-01 2.062229682692598987e-01
8.964696904047277926e-01 1.890727636081935281e-01
9.102615317955696783e-01 1.720954553178832003e-01
9.240533731864116751e-01 1.552846700681626002e-01
9.378452145772536719e-01 1.386059144369819751e-01
9.516370559680956687e-01 1.220167344686287902e-01
9.654288973589375544e-01 1.056000960635081476e-01
9.792207387497795512e-01 8.936613182765516805e-02
9.930125801406215480e-01 7.280544987522601097e-02
1.006804421531463545e+00 5.608983113485061650e-02
1.020596262922305542e+00 4.208764317835697599e-02
1.034388104313147316e+00 3.366924942884520072e-02
1.048179945703989313e+00 2.876510187464102405e-02
1.061971787094831310e+00 2.293440806340006632e-02
1.075763628485673307e+00 1.546770411284510705e-02
1.089555469876515303e+00 0.000000000000000000e+00
1.103347311267357300e+00 0.000000000000000000e+00
1.117139152658199297e+00 0.000000000000000000e+00
1.130930994049041072e+00 0.000000000000000000e+00
1.144722835439883069e+00 0.000000000000000000e+00
1.158514676830725065e+00 0.000000000000000000e+00
1.172306518221567062e+00 0.000000000000000000e+00
1.186098359612409059e+00 0.000000000000000000e+00
1.199890201003251056e+00 0.000000000000000000e+00
1.213682042394093052e+00 0.000000000000000000e+00
1.227473883784934827e+00 0.000000000000000000e+00
1.241265725175776824e+00 0.000000000000000000e+00
1.255057566566618821e+00 0.000000000000000000e+00
1.268849407957460818e+00 0.000000000000000000e+00
1.282641249348302814e+00 0.000000000000000000e+00
1.296433090739144811e+00 0.000000000000000000e+00
1.310224932129986808e+00 0.000000000000000000e+00
1.324016773520828583e+00 0.000000000000000000e+00
1.337808614911670579e+00 0.000000000000000000e+00
1.351600456302512576e+00 0.000000000000000000e+00
1.365392297693354573e+00 0.000000000000000000e+00
